Selection	View	Channel	Event	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Path	File Offset (s)	Begin File	Site	Begin Hour	File Start Date	Begin Date	Score	Count	Measurable	Harmonics	Ambiguous	Notes	Analyst	Rand	Deployment	Sound Problems	Call Criteria	Disk
1	Spectrogram	1	Rumble	766.8050956726074	769.7099022865295	126.52656435966492	234.55563187599185	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250607_090030.wav	766.8050956726074	Arden_20250607_090030.wav	Arden	9	06/07/2025	06/07/2025	0.4997264444828033											
2	Spectrogram	1	Rumble	915.2155213356018	918.5873069763184	99.49954599142076	240.4220998287201	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250607_090030.wav	915.2155213356018	Arden_20250607_090030.wav	Arden	9	06/07/2025	06/07/2025	0.4870677888393402											
3	Spectrogram	1	Rumble	914.6308102607728	919.0073847770692	197.21603393554688	238.7113869190216	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250607_090030.wav	914.6308102607728	Arden_20250607_090030.wav	Arden	9	06/07/2025	06/07/2025	0.3163752853870392											
4	Spectrogram	1	Rumble	962.868306040764	968.2682715654374	109.54949259757996	241.9988214969635	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250607_090030.wav	962.868306040764	Arden_20250607_090030.wav	Arden	9	06/07/2025	06/07/2025	0.5976168513298035											
5	Spectrogram	1	Rumble	1029.153389453888	1036.0364620685577	110.67057400941847	238.8327717781067	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250607_090030.wav	1029.153389453888	Arden_20250607_090030.wav	Arden	9	06/07/2025	06/07/2025	0.400096982717514											
6	Spectrogram	1	Rumble	962.7240026593208	968.4809302091599	203.53733003139496	238.69864642620087	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250607_090030.wav	962.7240026593208	Arden_20250607_090030.wav	Arden	9	06/07/2025	06/07/2025	0.3464958965778351											
7	Spectrogram	1	Rumble	1139.9015245437622	1144.822458267212	108.12140256166458	242.85966157913208	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250607_090030.wav	1139.9015245437622	Arden_20250607_090030.wav	Arden	9	06/07/2025	06/07/2025	0.7612740397453308											
8	Spectrogram	1	Rumble	1206.0827713012695	1209.639111995697	130.51238656044006	232.82477259635925	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250607_090030.wav	1206.0827713012695	Arden_20250607_090030.wav	Arden	9	06/07/2025	06/07/2025	0.4377801418304443											
9	Spectrogram	1	Rumble	1180.7072529792786	1185.7736899852753	127.13688611984252	242.99973249435425	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250607_090030.wav	1180.7072529792786	Arden_20250607_090030.wav	Arden	9	06/07/2025	06/07/2025	0.3342709839344024											
10	Spectrogram	1	Rumble	1258.42892152071	1264.4197198152542	111.96157336235046	245.71388959884644	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250607_090030.wav	1258.42892152071	Arden_20250607_090030.wav	Arden	9	06/07/2025	06/07/2025	0.5420703291893005											
11	Spectrogram	1	Rumble	1289.5170761346817	1295.0984100103378	104.31864857673644	242.9942488670349	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250607_090030.wav	1289.5170761346817	Arden_20250607_090030.wav	Arden	9	06/07/2025	06/07/2025	0.5285173058509827											
12	Spectrogram	1	Rumble	1238.6599459946156	1242.5226097106934	143.08664202690125	237.9363179206848	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250607_090030.wav	1238.6599459946156	Arden_20250607_090030.wav	Arden	9	06/07/2025	06/07/2025	0.5167736411094666											
13	Spectrogram	1	Rumble	1268.6616854667664	1273.2995451688766	217.10152924060824	232.7590435743332	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250607_090030.wav	1268.6616854667664	Arden_20250607_090030.wav	Arden	9	06/07/2025	06/07/2025	0.3461894094944											
