Selection	View	Channel	Event	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Path	File Offset (s)	Begin File	Site	Begin Hour	File Start Date	Begin Date	Score	Count	Measurable	Harmonics	Ambiguous	Notes	Analyst	Rand	Deployment	Sound Problems	Call Criteria	Disk
1	Spectrogram	1	Rumble	298.5045249462128	302.79890012741095	51.54754966497421	237.56572604179385	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_180115.wav	298.5045249462128	Arden_20250606_180115.wav	Arden	18	06/06/2025	06/06/2025	0.752497673034668											
2	Spectrogram	1	Rumble	653.6683976054192	658.5658245086815	53.514741361141205	242.9238259792328	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_180115.wav	653.6683976054192	Arden_20250606_180115.wav	Arden	18	06/06/2025	06/06/2025	0.7759649753570557											
3	Spectrogram	1	Rumble	789.0814163088799	794.8654894828796	115.0226891040802	249.67694282531735	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_180115.wav	789.0814163088799	Arden_20250606_180115.wav	Arden	18	06/06/2025	06/06/2025	0.6870870590209961											
4	Spectrogram	1	Rumble	861.9596972465515	867.7576682567451	128.35663557052612	245.35495042800903	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_180115.wav	861.9596972465515	Arden_20250606_180115.wav	Arden	18	06/06/2025	06/06/2025	0.6662819385528564											
5	Spectrogram	1	Rumble	922.010588169098	930.8685367107392	19.19955015182495	240.09451270103452	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_180115.wav	922.010588169098	Arden_20250606_180115.wav	Arden	18	06/06/2025	06/06/2025	0.5879397392272949											
6	Spectrogram	1	Rumble	821.6366662979126	827.1847890615463	128.11359763145447	245.6917464733124	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_180115.wav	821.6366662979126	Arden_20250606_180115.wav	Arden	18	06/06/2025	06/06/2025	0.5618186593055725											
7	Spectrogram	1	Rumble	904.8987667560576	912.4124350547789	28.94768118858337	241.73817038536072	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_180115.wav	904.8987667560576	Arden_20250606_180115.wav	Arden	18	06/06/2025	06/06/2025	0.4663330614566803											
8	Spectrogram	1	Rumble	935.5222397446632	940.4307272434235	88.32526952028275	244.2246675491333	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_180115.wav	935.5222397446632	Arden_20250606_180115.wav	Arden	18	06/06/2025	06/06/2025	0.6577556133270264											
9	Spectrogram	1	Rumble	924.0	930.0358245223761	54.38247323036194	241.0469949245453	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_180115.wav	924.0	Arden_20250606_180115.wav	Arden	18	06/06/2025	06/06/2025	0.6232768297195435											
10	Spectrogram	1	Rumble	951.9076688885688	956.0771199464942	102.6594489812851	244.9899464845657	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_180115.wav	951.9076688885688	Arden_20250606_180115.wav	Arden	18	06/06/2025	06/06/2025	0.5642577409744263											
11	Spectrogram	1	Rumble	924.0	929.6953672468808	8.91268253326416	208.01924169063568	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_180115.wav	924.0	Arden_20250606_180115.wav	Arden	18	06/06/2025	06/06/2025	0.4204554557800293											
12	Spectrogram	1	Rumble	935.467541605234	940.5468561649176	227.4647206068039	233.74851047992703	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_180115.wav	935.467541605234	Arden_20250606_180115.wav	Arden	18	06/06/2025	06/06/2025	0.2983321249485016											
13	Spectrogram	1	Rumble	1096.084690719843	1099.6997007131577	221.74537181854248	234.91352796554563	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_180115.wav	1096.084690719843	Arden_20250606_180115.wav	Arden	18	06/06/2025	06/06/2025	0.4006928503513336											
14	Spectrogram	1	Rumble	1496.867909908295	1502.3668391704562	76.34571194648743	243.84433031082156	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_180115.wav	1496.867909908295	Arden_20250606_180115.wav	Arden	18	06/06/2025	06/06/2025	0.8067764043807983											
15	Spectrogram	1	Rumble	1636.087884902954	1640.0830521583557	75.38449764251709	240.0825321674347	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_180115.wav	1636.087884902954	Arden_20250606_180115.wav	Arden	18	06/06/2025	06/06/2025	0.6193006634712219											
16	Spectrogram	1	Rumble	1657.394609451294	1661.571780443206	23.200027644634247	240.3637170791626	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_180115.wav	1657.394609451294	Arden_20250606_180115.wav	Arden	18	06/06/2025	06/06/2025	0.5519900321960449											
