Selection	View	Channel	Event	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Path	File Offset (s)	Begin File	Site	Begin Hour	File Start Date	Begin Date	Score	Count	Measurable	Harmonics	Ambiguous	Notes	Analyst	Rand	Deployment	Sound Problems	Call Criteria	Disk
1	Spectrogram	1	Rumble	1887.7405046224596	1893.2266333102891	114.90213871002196	236.82600259780884	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250607_190120.wav	1887.7405046224596	Arden_20250607_190120.wav	Arden	19	06/07/2025	06/07/2025	0.299300342798233											
2	Spectrogram	1	Rumble	2236.3683202266693	2242.299409389496	110.48420518636703	244.42890286445615	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250607_190120.wav	2236.3683202266693	Arden_20250607_190120.wav	Arden	19	06/07/2025	06/07/2025	0.8161989450454712											
3	Spectrogram	1	Rumble	2222.749760389328	2228.690228819847	113.34946006536484	242.7630126476288	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250607_190120.wav	2222.749760389328	Arden_20250607_190120.wav	Arden	19	06/07/2025	06/07/2025	0.6431336998939514											
4	Spectrogram	1	Rumble	2298.5103821754456	2303.4114429950714	107.52010345458984	243.0216670036316	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250607_190120.wav	2298.5103821754456	Arden_20250607_190120.wav	Arden	19	06/07/2025	06/07/2025	0.5132376551628113											
5	Spectrogram	1	Rumble	2321.6545147895813	2327.69753688568	107.14465379714966	247.42335081100464	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250607_190120.wav	2321.6545147895813	Arden_20250607_190120.wav	Arden	19	06/07/2025	06/07/2025	0.7405148148536682											
6	Spectrogram	1	Rumble	2415.350652217865	2420.213990688353	113.23553323745728	240.60699343681333	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250607_190120.wav	2415.350652217865	Arden_20250607_190120.wav	Arden	19	06/07/2025	06/07/2025	0.605629563331604											
7	Spectrogram	1	Rumble	2361.2831720113754	2365.564287185698	115.90680480003356	242.6052987575531	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250607_190120.wav	2361.2831720113754	Arden_20250607_190120.wav	Arden	19	06/07/2025	06/07/2025	0.4721742570400238											
8	Spectrogram	1	Rumble	2361.2300097942352	2365.8290816545195	39.87288475036621	244.8829710483551	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250607_190120.wav	2361.2300097942352	Arden_20250607_190120.wav	Arden	19	06/07/2025	06/07/2025	0.4605879783630371											
9	Spectrogram	1	Rumble	2321.5255376398563	2328.1952832341194	52.46900767087936	249.08071756362915	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250607_190120.wav	2321.5255376398563	Arden_20250607_190120.wav	Arden	19	06/07/2025	06/07/2025	0.2506512105464935											
10	Spectrogram	1	Rumble	2535.890943169594	2542.384465813637	91.35860204696657	243.82328987121585	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250607_190120.wav	2535.890943169594	Arden_20250607_190120.wav	Arden	19	06/07/2025	06/07/2025	0.6487923264503479											
