Selection	View	Channel	Event	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Path	File Offset (s)	Begin File	Site	Begin Hour	File Start Date	Begin Date	Score	Count	Measurable	Harmonics	Ambiguous	Notes	Analyst	Rand	Deployment	Sound Problems	Call Criteria	Disk
1	Spectrogram	1	Rumble	11.265930116176603	13.754307508483178	162.7550572156906	248.9352375268936	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_170110.wav	11.265930116176603	Arden_20250606_170110.wav	Arden	17	06/06/2025	06/06/2025	0.3280827701091766											
2	Spectrogram	1	Rumble	212.4238739013672	216.86728608608246	112.5187873840332	236.6707921028137	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_170110.wav	212.4238739013672	Arden_20250606_170110.wav	Arden	17	06/06/2025	06/06/2025	0.7070913910865784											
3	Spectrogram	1	Rumble	210.1845358610153	213.1102417707443	130.50411641597748	234.324648976326	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_170110.wav	210.1845358610153	Arden_20250606_170110.wav	Arden	17	06/06/2025	06/06/2025	0.2909750342369079											
4	Spectrogram	1	Rumble	1521.551444530487	1529.4050831794739	110.94561219215392	245.26971578598025	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_170110.wav	1521.551444530487	Arden_20250606_170110.wav	Arden	17	06/06/2025	06/06/2025	0.6953610777854919											
5	Spectrogram	1	Rumble	1530.7137134075165	1534.9649214744568	206.1263918876648	220.66813707351685	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_170110.wav	1530.7137134075165	Arden_20250606_170110.wav	Arden	17	06/06/2025	06/06/2025	0.4436423480510711											
6	Spectrogram	1	Rumble	1985.833485364914	1991.7372822761536	120.11510133743286	244.29652094841003	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_170110.wav	1985.833485364914	Arden_20250606_170110.wav	Arden	17	06/06/2025	06/06/2025	0.6600432395935059											
7	Spectrogram	1	Rumble	2195.542296111584	2200.58523118496	39.64381664991379	244.21364068984985	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_170110.wav	2195.542296111584	Arden_20250606_170110.wav	Arden	17	06/06/2025	06/06/2025	0.7557112574577332											
8	Spectrogram	1	Rumble	2268.4309973716736	2273.4277374744415	117.22561717033386	246.57663702964783	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_170110.wav	2268.4309973716736	Arden_20250606_170110.wav	Arden	17	06/06/2025	06/06/2025	0.7193320989608765											
9	Spectrogram	1	Rumble	2255.217363834381	2261.769537448883	110.87825149297714	241.9157326221466	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_170110.wav	2255.217363834381	Arden_20250606_170110.wav	Arden	17	06/06/2025	06/06/2025	0.7083791494369507											
10	Spectrogram	1	Rumble	2320.2203873693943	2325.227172672763	106.63142800331116	243.1824505329132	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_170110.wav	2320.2203873693943	Arden_20250606_170110.wav	Arden	17	06/06/2025	06/06/2025	0.5916222929954529											
