Selection	View	Channel	Event	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Path	File Offset (s)	Begin File	Site	Begin Hour	File Start Date	Begin Date	Score	Count	Measurable	Harmonics	Ambiguous	Notes	Analyst	Rand	Deployment	Sound Problems	Call Criteria	Disk
1	Spectrogram	1	Rumble	143.43091893196106	149.33824467660452	105.7749092578888	244.07139420509336	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_210130.wav	143.43091893196106	Arden_20250606_210130.wav	Arden	21	06/06/2025	06/06/2025	0.8698044419288635											
2	Spectrogram	1	Rumble	75.50350570678711	82.7160403728194	102.4542823433876	240.08509516716003	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_210130.wav	75.50350570678711	Arden_20250606_210130.wav	Arden	21	06/06/2025	06/06/2025	0.8058432936668396											
3	Spectrogram	1	Rumble	62.756391763687134	69.39339423179626	121.76397442817688	243.31694841384888	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_210130.wav	62.756391763687134	Arden_20250606_210130.wav	Arden	21	06/06/2025	06/06/2025	0.7724434733390808											
4	Spectrogram	1	Rumble	12.717608839273453	19.30964556336403	109.17990654706956	240.17030000686648	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_210130.wav	12.717608839273453	Arden_20250606_210130.wav	Arden	21	06/06/2025	06/06/2025	0.7311400175094604											
5	Spectrogram	1	Rumble	0.7530501279979944	6.638488292694092	123.51283431053162	234.80570316314697	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_210130.wav	0.7530501279979944	Arden_20250606_210130.wav	Arden	21	06/06/2025	06/06/2025	0.716376781463623											
6	Spectrogram	1	Rumble	81.85745370388031	86.88883209228516	195.50159573554996	234.3769967556	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_210130.wav	81.85745370388031	Arden_20250606_210130.wav	Arden	21	06/06/2025	06/06/2025	0.6765813827514648											
7	Spectrogram	1	Rumble	47.42777979373932	53.58623433111643	93.69553625583649	240.5330091714859	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_210130.wav	47.42777979373932	Arden_20250606_210130.wav	Arden	21	06/06/2025	06/06/2025	0.5884730219841003											
8	Spectrogram	1	Rumble	1.046059150248766	6.5400768518593395	123.91898036003111	163.29744458198547	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_210130.wav	1.046059150248766	Arden_20250606_210130.wav	Arden	21	06/06/2025	06/06/2025	0.5756677389144897											
9	Spectrogram	1	Rumble	250.95652532577515	257.43016529084707	122.94832617044447	245.39348483085632	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_210130.wav	250.95652532577515	Arden_20250606_210130.wav	Arden	21	06/06/2025	06/06/2025	0.8478506207466125											
10	Spectrogram	1	Rumble	275.54950284957886	282.3519206047058	114.69203233718872	247.0807135105133	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_210130.wav	275.54950284957886	Arden_20250606_210130.wav	Arden	21	06/06/2025	06/06/2025	0.8458170294761658											
