Selection	View	Channel	Event	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Path	File Offset (s)	Begin File	Site	Begin Hour	File Start Date	Begin Date	Score	Count	Measurable	Harmonics	Ambiguous	Notes	Analyst	Rand	Deployment	Sound Problems	Call Criteria	Disk
1	Spectrogram	1	Rumble	17.482395350933075	21.19206190109253	117.23922938108444	239.3316626548767	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250607_210130.wav	17.482395350933075	Arden_20250607_210130.wav	Arden	21	06/07/2025	06/07/2025	0.7169427275657654											
2	Spectrogram	1	Rumble	92.67184710502625	98.36052203175495	106.18874430656432	243.8217401504517	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250607_210130.wav	92.67184710502625	Arden_20250607_210130.wav	Arden	21	06/07/2025	06/07/2025	0.7062253355979919											
3	Spectrogram	1	Rumble	123.62431025505066	129.09928059575032	122.15140461921692	246.68851494789124	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250607_210130.wav	123.62431025505066	Arden_20250607_210130.wav	Arden	21	06/07/2025	06/07/2025	0.6443246603012085											
4	Spectrogram	1	Rumble	160.27508664131165	164.0	169.5016771554947	239.53844606876373	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250607_210130.wav	160.27508664131165	Arden_20250607_210130.wav	Arden	21	06/07/2025	06/07/2025	0.3898271322250366											
5	Spectrogram	1	Rumble	274.8777928352356	279.5955595970445	110.79838871955872	241.5860891342163	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250607_210130.wav	274.8777928352356	Arden_20250607_210130.wav	Arden	21	06/07/2025	06/07/2025	0.8299722671508789											
6	Spectrogram	1	Rumble	160.56838388741016	165.4512879550457	130.1451325416565	241.1363124847412	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250607_210130.wav	160.56838388741016	Arden_20250607_210130.wav	Arden	21	06/07/2025	06/07/2025	0.70494544506073											
7	Spectrogram	1	Rumble	309.33918714523315	314.6336102485657	120.84978073835372	247.8547692298889	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250607_210130.wav	309.33918714523315	Arden_20250607_210130.wav	Arden	21	06/07/2025	06/07/2025	0.548345685005188											
8	Spectrogram	1	Rumble	242.00739407539368	247.70773077011108	111.3915517926216	250.0	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250607_210130.wav	242.00739407539368	Arden_20250607_210130.wav	Arden	21	06/07/2025	06/07/2025	0.4318613111972809											
9	Spectrogram	1	Rumble	182.63045901060104	187.43984591960907	117.1799823641777	244.0871000289917	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250607_210130.wav	182.63045901060104	Arden_20250607_210130.wav	Arden	21	06/07/2025	06/07/2025	0.4119035303592682											
10	Spectrogram	1	Rumble	214.7922685146332	220.8833477497101	122.6024329662323	249.7393488883972	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250607_210130.wav	214.7922685146332	Arden_20250607_210130.wav	Arden	21	06/07/2025	06/07/2025	0.35322967171669											
