Selection	View	Channel	Event	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Path	File Offset (s)	Begin File	Site	Begin Hour	File Start Date	Begin Date	Score	Count	Measurable	Harmonics	Ambiguous	Notes	Analyst	Rand	Deployment	Sound Problems	Call Criteria	Disk
1	Spectrogram	1	Rumble	1474.9446365833282	1478.952853679686	58.90800058841705	242.1950250864029	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250607_180115.wav	1474.9446365833282	Arden_20250607_180115.wav	Arden	18	06/07/2025	06/07/2025	0.3499768078327179											
2	Spectrogram	1	Rumble	1590.2753137350082	1595.483441710472	93.9045250415802	240.8511638641357	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250607_180115.wav	1590.2753137350082	Arden_20250607_180115.wav	Arden	18	06/07/2025	06/07/2025	0.5078118443489075											
3	Spectrogram	1	Rumble	1590.331041932106	1595.36656498909	181.7598044872284	236.9789183139801	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250607_180115.wav	1590.331041932106	Arden_20250607_180115.wav	Arden	18	06/07/2025	06/07/2025	0.3914280235767364											
4	Spectrogram	1	Rumble	2008.9763958454128	2011.953704834013	99.46835041046144	237.8578782081604	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250607_180115.wav	2008.9763958454128	Arden_20250607_180115.wav	Arden	18	06/07/2025	06/07/2025	0.3932524621486664											
5	Spectrogram	1	Rumble	2009.100412338972	2012.5152905583673	118.28181147575378	239.70654606819156	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250607_180115.wav	2009.100412338972	Arden_20250607_180115.wav	Arden	18	06/07/2025	06/07/2025	0.3846239447593689											
6	Spectrogram	1	Rumble	2030.5749336481092	2033.837100625038	220.5268740653992	233.52521657943728	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250607_180115.wav	2030.5749336481092	Arden_20250607_180115.wav	Arden	18	06/07/2025	06/07/2025	0.2564980685710907											
7	Spectrogram	1	Rumble	2191.853870987892	2196.039798080892	116.58135801553726	245.27665972709656	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250607_180115.wav	2191.853870987892	Arden_20250607_180115.wav	Arden	18	06/07/2025	06/07/2025	0.3925561606884002											
8	Spectrogram	1	Rumble	2192.2764145731926	2195.6431049108505	220.6076681613922	232.6211929321289	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250607_180115.wav	2192.2764145731926	Arden_20250607_180115.wav	Arden	18	06/07/2025	06/07/2025	0.2733438611030578											
9	Spectrogram	1	Rumble	2488.423898994922	2494.7200489044185	112.72349208593369	247.393935918808	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250607_180115.wav	2488.423898994922	Arden_20250607_180115.wav	Arden	18	06/07/2025	06/07/2025	0.8497652411460876											
10	Spectrogram	1	Rumble	2602.797003507614	2607.9020524024963	113.75778913497923	244.40136551856995	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250607_180115.wav	2602.797003507614	Arden_20250607_180115.wav	Arden	18	06/07/2025	06/07/2025	0.6659490466117859											
11	Spectrogram	1	Rumble	2533.861565828324	2538.242025971413	112.20044642686844	236.28920316696167	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250607_180115.wav	2533.861565828324	Arden_20250607_180115.wav	Arden	18	06/07/2025	06/07/2025	0.5605397820472717											
12	Spectrogram	1	Rumble	2507.6963708400726	2512.0874712467194	219.12765502929688	235.1670265197754	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250607_180115.wav	2507.6963708400726	Arden_20250607_180115.wav	Arden	18	06/07/2025	06/07/2025	0.5006468892097473											
