Selection	View	Channel	Event	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Path	File Offset (s)	Begin File	Site	Begin Hour	File Start Date	Begin Date	Score	Count	Measurable	Harmonics	Ambiguous	Notes	Analyst	Rand	Deployment	Sound Problems	Call Criteria	Disk
1	Spectrogram	1	Rumble	256.6376342773437	261.1265449523925	198.39558005332947	223.7153947353363	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_100035.wav	256.6376342773437	Arden_20250606_100035.wav	Arden	10	06/06/2025	06/06/2025	0.3136320412158966											
2	Spectrogram	1	Rumble	497.5388370752335	501.9046418070794	184.82083082199097	217.29373931884768	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_100035.wav	497.5388370752335	Arden_20250606_100035.wav	Arden	10	06/06/2025	06/06/2025	0.2555000185966491											
3	Spectrogram	1	Rumble	775.4261920452118	779.2992870807648	206.71503245830536	220.4313725233078	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_100035.wav	775.4261920452118	Arden_20250606_100035.wav	Arden	10	06/06/2025	06/06/2025	0.4055988192558288											
4	Spectrogram	1	Rumble	1511.1730868816376	1520.8956387043	179.23927307128906	199.074387550354	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_100035.wav	1511.1730868816376	Arden_20250606_100035.wav	Arden	10	06/06/2025	06/06/2025	0.5101698637008667											
5	Spectrogram	1	Rumble	1514.227873802185	1520.9865379333496	179.25074696540833	198.7495124340057	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_100035.wav	1514.227873802185	Arden_20250606_100035.wav	Arden	10	06/06/2025	06/06/2025	0.4287347197532654											
6	Spectrogram	1	Rumble	1520.67222738266	1527.541624546051	178.19887399673462	197.9203224182129	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_100035.wav	1520.67222738266	Arden_20250606_100035.wav	Arden	10	06/06/2025	06/06/2025	0.2533836364746094											
7	Spectrogram	1	Rumble	1596.7123750448227	1600.3543363809586	202.86503434181213	220.6604778766632	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_100035.wav	1596.7123750448227	Arden_20250606_100035.wav	Arden	10	06/06/2025	06/06/2025	0.5903239846229553											
8	Spectrogram	1	Rumble	1587.3732441663742	1593.957778453827	212.0557725429535	226.87563300132751	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_100035.wav	1587.3732441663742	Arden_20250606_100035.wav	Arden	10	06/06/2025	06/06/2025	0.4673303067684173											
9	Spectrogram	1	Rumble	1588.243829846382	1595.5660369396207	212.16554939746857	226.29885375499725	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_100035.wav	1588.243829846382	Arden_20250606_100035.wav	Arden	10	06/06/2025	06/06/2025	0.3884881138801574											
10	Spectrogram	1	Rumble	1587.2921934127808	1593.021156668663	208.2498669624329	227.75062918663025	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_100035.wav	1587.2921934127808	Arden_20250606_100035.wav	Arden	10	06/06/2025	06/06/2025	0.3215915560722351											
