Selection	View	Channel	Event	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Path	File Offset (s)	Begin File	Site	Begin Hour	File Start Date	Begin Date	Score	Count	Measurable	Harmonics	Ambiguous	Notes	Analyst	Rand	Deployment	Sound Problems	Call Criteria	Disk
1	Spectrogram	1	Rumble	374.9663388729096	380.777887582779	214.76411819458008	227.6737689971924	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250607_080025.wav	374.9663388729096	Arden_20250607_080025.wav	Arden	8	06/07/2025	06/07/2025	0.3598901331424713											
2	Spectrogram	1	Rumble	366.4905405044556	372.98113059997564	207.44426548480988	227.30933129787445	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250607_080025.wav	366.4905405044556	Arden_20250607_080025.wav	Arden	8	06/07/2025	06/07/2025	0.3178386986255646											
3	Spectrogram	1	Rumble	1376.5965678691864	1383.0658774375916	110.6591820716858	246.5507388114929	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250607_080025.wav	1376.5965678691864	Arden_20250607_080025.wav	Arden	8	06/07/2025	06/07/2025	0.7269731760025024											
4	Spectrogram	1	Rumble	1551.2244345545769	1556.3838626742363	57.59549140930176	239.86583948135376	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250607_080025.wav	1551.2244345545769	Arden_20250607_080025.wav	Arden	8	06/07/2025	06/07/2025	0.5941457152366638											
5	Spectrogram	1	Rumble	1562.5608606934547	1567.4241038561158	131.84577226638794	239.4019365310669	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250607_080025.wav	1562.5608606934547	Arden_20250607_080025.wav	Arden	8	06/07/2025	06/07/2025	0.3207340538501739											
6	Spectrogram	1	Rumble	1562.630555152893	1567.4375740289688	84.07261967658997	239.44249749183652	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250607_080025.wav	1562.630555152893	Arden_20250607_080025.wav	Arden	8	06/07/2025	06/07/2025	0.2580785155296325											
7	Spectrogram	1	Rumble	1784.8126308918	1791.4133186340332	120.27224153280258	246.71241641044617	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250607_080025.wav	1784.8126308918	Arden_20250607_080025.wav	Arden	8	06/07/2025	06/07/2025	0.5878567695617676											
8	Spectrogram	1	Rumble	2000.0766780376437	2007.1775803565981	25.6134569644928	181.6248297691345	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250607_080025.wav	2000.0766780376437	Arden_20250607_080025.wav	Arden	8	06/07/2025	06/07/2025	0.433918684720993											
9	Spectrogram	1	Rumble	1917.802895307541	1921.9698708057404	115.14008045196532	243.0949807167053	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250607_080025.wav	1917.802895307541	Arden_20250607_080025.wav	Arden	8	06/07/2025	06/07/2025	0.4199942946434021											
10	Spectrogram	1	Rumble	1999.8713898658752	2007.0671601295471	25.12047439813614	242.58694052696228	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250607_080025.wav	1999.8713898658752	Arden_20250607_080025.wav	Arden	8	06/07/2025	06/07/2025	0.3701975643634796											
