Selection	View	Channel	Event	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Path	File Offset (s)	Begin File	Site	Begin Hour	File Start Date	Begin Date	Score	Count	Measurable	Harmonics	Ambiguous	Notes	Analyst	Rand	Deployment	Sound Problems	Call Criteria	Disk
1	Spectrogram	1	Rumble	43.57877564430237	50.61873471736908	207.3628455400467	219.73226964473724	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250605_160105.wav	43.57877564430237	Arden_20250605_160105.wav	Arden	16	06/05/2025	06/05/2025	0.430765300989151											
2	Spectrogram	1	Rumble	115.24055480957033	118.91157770156862	200.7079124450684	223.20860624313357	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250605_160105.wav	115.24055480957033	Arden_20250605_160105.wav	Arden	16	06/05/2025	06/05/2025	0.2952035069465637											
3	Spectrogram	1	Rumble	28.73271209001541	34.764487862586975	166.6974425315857	180.54825067520144	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250605_160105.wav	28.73271209001541	Arden_20250605_160105.wav	Arden	16	06/05/2025	06/05/2025	0.2620913386344909											
4	Spectrogram	1	Rumble	196.42385983467105	200.14363634586337	203.37817072868347	222.21338748931885	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250605_160105.wav	196.42385983467105	Arden_20250605_160105.wav	Arden	16	06/05/2025	06/05/2025	0.2609003186225891											
5	Spectrogram	1	Rumble	634.689315021038	639.411585688591	183.5690289735794	226.2369245290756	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250605_160105.wav	634.689315021038	Arden_20250605_160105.wav	Arden	16	06/05/2025	06/05/2025	0.5391770601272583											
6	Spectrogram	1	Rumble	656.2480750083923	663.7950228452682	208.45291018486023	223.21563959121704	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250605_160105.wav	656.2480750083923	Arden_20250605_160105.wav	Arden	16	06/05/2025	06/05/2025	0.5373789072036743											
7	Spectrogram	1	Rumble	652.0230008363724	656.0931729078293	209.88690853118896	219.57111358642575	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250605_160105.wav	652.0230008363724	Arden_20250605_160105.wav	Arden	16	06/05/2025	06/05/2025	0.4769020676612854											
8	Spectrogram	1	Rumble	641.6032136082649	650.5298082232484	203.8983851671219	223.3345061540604	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250605_160105.wav	641.6032136082649	Arden_20250605_160105.wav	Arden	16	06/05/2025	06/05/2025	0.3571275770664215											
9	Spectrogram	1	Rumble	752.5017466545105	761.2518849372855	207.2952687740326	224.63110089302063	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250605_160105.wav	752.5017466545105	Arden_20250605_160105.wav	Arden	16	06/05/2025	06/05/2025	0.3124132752418518											
10	Spectrogram	1	Rumble	2162.549973964691	2166.0	170.33660411834717	249.08006191253665	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250605_160105.wav	2162.549973964691	Arden_20250605_160105.wav	Arden	16	06/05/2025	06/05/2025	0.5346404910087585											
