Selection	View	Channel	Event	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Path	File Offset (s)	Begin File	Site	Begin Hour	File Start Date	Begin Date	Score	Count	Measurable	Harmonics	Ambiguous	Notes	Analyst	Rand	Deployment	Sound Problems	Call Criteria	Disk
1	Spectrogram	1	Rumble	1176.9332976341248	1181.3894908428192	11.02904975414276	238.4547740221024	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250607_000145.wav	1176.9332976341248	Arden_20250607_000145.wav	Arden	0	06/07/2025	06/07/2025	0.7865267395973206											
2	Spectrogram	1	Rumble	1390.2079722881315	1395.95733141902	110.42022705078124	242.95538663864136	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250607_000145.wav	1390.2079722881315	Arden_20250607_000145.wav	Arden	0	06/07/2025	06/07/2025	0.4372106194496155											
3	Spectrogram	1	Rumble	1390.1968416720629	1397.0150481462333	151.77097916603088	237.3330593109131	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250607_000145.wav	1390.1968416720629	Arden_20250607_000145.wav	Arden	0	06/07/2025	06/07/2025	0.4246673583984375											
4	Spectrogram	1	Rumble	1397.3130525052547	1400.37228712441	196.84991240501404	234.62530970573425	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250607_000145.wav	1397.3130525052547	Arden_20250607_000145.wav	Arden	0	06/07/2025	06/07/2025	0.3803456127643585											
5	Spectrogram	1	Rumble	1397.340622127056	1400.5292994379995	120.29033899307252	238.89857530593872	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250607_000145.wav	1397.340622127056	Arden_20250607_000145.wav	Arden	0	06/07/2025	06/07/2025	0.2812693417072296											
6	Spectrogram	1	Rumble	1974.4598109722135	1978.1350567340994	130.5846869945526	237.96004056930545	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250607_000145.wav	1974.4598109722135	Arden_20250607_000145.wav	Arden	0	06/07/2025	06/07/2025	0.3718848824501037											
7	Spectrogram	1	Rumble	2191.668274879456	2195.2578071355824	95.13583779335022	244.9105679988861	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250607_000145.wav	2191.668274879456	Arden_20250607_000145.wav	Arden	0	06/07/2025	06/07/2025	0.4326717257499695											
8	Spectrogram	1	Rumble	2267.556022644043	2271.9341807365417	220.30553221702576	234.5167100429535	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250607_000145.wav	2267.556022644043	Arden_20250607_000145.wav	Arden	0	06/07/2025	06/07/2025	0.4287753105163574											
9	Spectrogram	1	Rumble	2363.319426178932	2369.684620499611	101.935476064682	241.8045401573181	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250607_000145.wav	2363.319426178932	Arden_20250607_000145.wav	Arden	0	06/07/2025	06/07/2025	0.7883946299552917											
10	Spectrogram	1	Rumble	2690.2360063791275	2694.634922027617	49.83046650886536	239.4691109657288	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250607_000145.wav	2690.2360063791275	Arden_20250607_000145.wav	Arden	0	06/07/2025	06/07/2025	0.7165963053703308											
11	Spectrogram	1	Rumble	3033.382517337799	3038.922482728958	40.50183296203613	240.3760552406311	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250607_000145.wav	3033.382517337799	Arden_20250607_000145.wav	Arden	0	06/07/2025	06/07/2025	0.7726411819458008											
12	Spectrogram	1	Rumble	3111.796208679676	3117.636061370358	68.47244501113892	244.95947360992432	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250607_000145.wav	3111.796208679676	Arden_20250607_000145.wav	Arden	0	06/07/2025	06/07/2025	0.6984272003173828											
