Selection	View	Channel	Event	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Path	File Offset (s)	Begin File	Site	Begin Hour	File Start Date	Begin Date	Score	Count	Measurable	Harmonics	Ambiguous	Notes	Analyst	Rand	Deployment	Sound Problems	Call Criteria	Disk
1	Spectrogram	1	Rumble	1529.2238516807556	1532.4642004966736	205.9927433729172	220.3337401151657	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_120045.wav	1529.2238516807556	Arden_20250606_120045.wav	Arden	12	06/06/2025	06/06/2025	0.2642451226711273											
2	Spectrogram	1	Rumble	1643.960203886032	1654.5114645957947	198.26377928256989	219.31122243404388	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_120045.wav	1643.960203886032	Arden_20250606_120045.wav	Arden	12	06/06/2025	06/06/2025	0.5510218143463135											
3	Spectrogram	1	Rumble	1674.169412612915	1679.84601521492	205.74133098125455	223.04196655750275	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_120045.wav	1674.169412612915	Arden_20250606_120045.wav	Arden	12	06/06/2025	06/06/2025	0.3628267645835876											
4	Spectrogram	1	Rumble	1697.043056488037	1703.8308701515198	178.69555950164795	229.85658049583435	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_120045.wav	1697.043056488037	Arden_20250606_120045.wav	Arden	12	06/06/2025	06/06/2025	0.2839638292789459											
5	Spectrogram	1	Rumble	1694.0	1696.1677407845855	179.95071411132812	228.3284068107605	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_120045.wav	1694.0	Arden_20250606_120045.wav	Arden	12	06/06/2025	06/06/2025	0.5644935369491577											
6	Spectrogram	1	Rumble	1694.0034881442189	1695.8913648873495	149.91718530654907	227.89111733436584	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_120045.wav	1694.0034881442189	Arden_20250606_120045.wav	Arden	12	06/06/2025	06/06/2025	0.2674722671508789											
7	Spectrogram	1	Rumble	1712.807407528162	1718.6043411493301	182.45145678520203	204.71182465553284	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_120045.wav	1712.807407528162	Arden_20250606_120045.wav	Arden	12	06/06/2025	06/06/2025	0.2663483321666717											
8	Spectrogram	1	Rumble	1870.9340739250183	1873.5458016395569	179.9982786178589	227.0635962486267	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_120045.wav	1870.9340739250183	Arden_20250606_120045.wav	Arden	12	06/06/2025	06/06/2025	0.2989898324012756											
9	Spectrogram	1	Rumble	2134.911759853363	2139.436486721039	147.04850316047668	196.59242033958435	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_120045.wav	2134.911759853363	Arden_20250606_120045.wav	Arden	12	06/06/2025	06/06/2025	0.5538792610168457											
10	Spectrogram	1	Rumble	2076.7715562582016	2082.144048690796	213.395893573761	224.49275851249692	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_120045.wav	2076.7715562582016	Arden_20250606_120045.wav	Arden	12	06/06/2025	06/06/2025	0.5241226553916931											
11	Spectrogram	1	Rumble	2095.976058959961	2100.544236421585	207.09732174873352	219.01527047157288	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_120045.wav	2095.976058959961	Arden_20250606_120045.wav	Arden	12	06/06/2025	06/06/2025	0.4978963732719421											
12	Spectrogram	1	Rumble	2068.9749752283096	2072.7971856594086	216.4296507835388	228.09764742851257	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_120045.wav	2068.9749752283096	Arden_20250606_120045.wav	Arden	12	06/06/2025	06/06/2025	0.4568369388580322											
13	Spectrogram	1	Rumble	2065.86207985878	2069.405160546303	221.56816720962524	235.55094003677368	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_120045.wav	2065.86207985878	Arden_20250606_120045.wav	Arden	12	06/06/2025	06/06/2025	0.4502962231636047											
14	Spectrogram	1	Rumble	2139.182303190232	2144.7893066406255	205.59075474739075	219.5686995983124	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_120045.wav	2139.182303190232	Arden_20250606_120045.wav	Arden	12	06/06/2025	06/06/2025	0.4254847168922424											
15	Spectrogram	1	Rumble	2100.5693683624268	2107.3410823345184	206.0818076133728	222.11402654647827	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_120045.wav	2100.5693683624268	Arden_20250606_120045.wav	Arden	12	06/06/2025	06/06/2025	0.3757864236831665											
16	Spectrogram	1	Rumble	2063.343675613404	2066.2247383594517	186.9036853313446	227.2098958492279	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_120045.wav	2063.343675613404	Arden_20250606_120045.wav	Arden	12	06/06/2025	06/06/2025	0.3086985647678375											
17	Spectrogram	1	Rumble	2086.559958457947	2094.493088722229	192.76010990142825	207.52614736557007	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_120045.wav	2086.559958457947	Arden_20250606_120045.wav	Arden	12	06/06/2025	06/06/2025	0.3050793707370758											
18	Spectrogram	1	Rumble	2156.0	2161.302327543497	128.80420684814453	230.48457503318787	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_120045.wav	2156.0	Arden_20250606_120045.wav	Arden	12	06/06/2025	06/06/2025	0.7052779793739319											
19	Spectrogram	1	Rumble	2262.225724697113	2267.2431588172913	211.7735296487808	225.53683817386627	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_120045.wav	2262.225724697113	Arden_20250606_120045.wav	Arden	12	06/06/2025	06/06/2025	0.4775910973548889											
20	Spectrogram	1	Rumble	2196.010670542717	2201.106594324112	107.48745501041412	208.8662534952164	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_120045.wav	2196.010670542717	Arden_20250606_120045.wav	Arden	12	06/06/2025	06/06/2025	0.439923346042633											
21	Spectrogram	1	Rumble	2259.3329513072968	2262.3723227977753	145.60219645500183	224.4105041027069	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_120045.wav	2259.3329513072968	Arden_20250606_120045.wav	Arden	12	06/06/2025	06/06/2025	0.306315153837204											
22	Spectrogram	1	Rumble	2244.042633533478	2247.4059734344482	182.61730670928955	228.7692129611969	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_120045.wav	2244.042633533478	Arden_20250606_120045.wav	Arden	12	06/06/2025	06/06/2025	0.2862052917480469											
23	Spectrogram	1	Rumble	2775.4151577949524	2781.3927669525146	184.83328819274905	225.42697191238403	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_120045.wav	2775.4151577949524	Arden_20250606_120045.wav	Arden	12	06/06/2025	06/06/2025	0.5542853474617004											
24	Spectrogram	1	Rumble	2775.006428956985	2781.2866771221156	156.01064264774325	216.20617806911469	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_120045.wav	2775.006428956985	Arden_20250606_120045.wav	Arden	12	06/06/2025	06/06/2025	0.2519066035747528											
25	Spectrogram	1	Rumble	2788.4725453853607	2794.1900839209557	195.5090165138245	211.5213572978973	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_120045.wav	2788.4725453853607	Arden_20250606_120045.wav	Arden	12	06/06/2025	06/06/2025	0.7457829117774963											
26	Spectrogram	1	Rumble	2801.916454851628	2810.973100662232	211.4237844944	226.40293836593628	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_120045.wav	2801.916454851628	Arden_20250606_120045.wav	Arden	12	06/06/2025	06/06/2025	0.4339439272880554											
27	Spectrogram	1	Rumble	2926.476490020752	2936.0	211.0728025436401	229.2537093162537	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_120045.wav	2926.476490020752	Arden_20250606_120045.wav	Arden	12	06/06/2025	06/06/2025	0.3893832564353943											
28	Spectrogram	1	Rumble	2775.425114952028	2780.161811619997	215.49543738365173	226.2903153896332	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_120045.wav	2775.425114952028	Arden_20250606_120045.wav	Arden	12	06/06/2025	06/06/2025	0.3792919814586639											
29	Spectrogram	1	Rumble	2925.7927565574646	2934.2567660808563	181.92481994628903	203.0118703842163	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_120045.wav	2925.7927565574646	Arden_20250606_120045.wav	Arden	12	06/06/2025	06/06/2025	0.3599407076835632											
30	Spectrogram	1	Rumble	2908.439234495163	2914.1944098472595	194.2048072814941	216.71736240386963	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_120045.wav	2908.439234495163	Arden_20250606_120045.wav	Arden	12	06/06/2025	06/06/2025	0.3536081612110138											
31	Spectrogram	1	Rumble	2817.134776115417	2819.8435907363887	181.25948309898376	221.5697467327118	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_120045.wav	2817.134776115417	Arden_20250606_120045.wav	Arden	12	06/06/2025	06/06/2025	0.3470103740692138											
32	Spectrogram	1	Rumble	2775.419523254037	2780.6939763128757	185.66632270812988	197.2382664680481	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_120045.wav	2775.419523254037	Arden_20250606_120045.wav	Arden	12	06/06/2025	06/06/2025	0.3218250572681427											
33	Spectrogram	1	Rumble	2801.043506026268	2809.7290744781494	212.81176805496216	224.94828701019287	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_120045.wav	2801.043506026268	Arden_20250606_120045.wav	Arden	12	06/06/2025	06/06/2025	0.3002943396568298											
34	Spectrogram	1	Rumble	2808.1680055856705	2814.887964963913	213.80724012851715	226.6764789819717	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_120045.wav	2808.1680055856705	Arden_20250606_120045.wav	Arden	12	06/06/2025	06/06/2025	0.2687343060970306											
35	Spectrogram	1	Rumble	2932.6724245995283	2938.8859139084816	210.83712577819824	227.02795267105105	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_120045.wav	2932.6724245995283	Arden_20250606_120045.wav	Arden	12	06/06/2025	06/06/2025	0.7438123822212219											
