Selection	View	Channel	Event	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Path	File Offset (s)	Begin File	Site	Begin Hour	File Start Date	Begin Date	Score	Count	Measurable	Harmonics	Ambiguous	Notes	Analyst	Rand	Deployment	Sound Problems	Call Criteria	Disk
1	Spectrogram	1	Rumble	922.7645268440248	929.0542862415315	161.22710704803467	229.77548837661743	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_070020.wav	922.7645268440248	Arden_20250606_070020.wav	Arden	7	06/06/2025	06/06/2025	0.6186103224754333											
2	Spectrogram	1	Rumble	903.8647892475128	906.9512965679169	206.41924440860748	223.3712524175644	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_070020.wav	903.8647892475128	Arden_20250606_070020.wav	Arden	7	06/06/2025	06/06/2025	0.5001680254936218											
3	Spectrogram	1	Rumble	820.999716758728	825.2192924022675	22.45483547449112	236.98940873146057	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_070020.wav	820.999716758728	Arden_20250606_070020.wav	Arden	7	06/06/2025	06/06/2025	0.3608580231666565											
4	Spectrogram	1	Rumble	792.3831531405449	798.7234330177234	181.5792620182037	230.87242245674133	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_070020.wav	792.3831531405449	Arden_20250606_070020.wav	Arden	7	06/06/2025	06/06/2025	0.2726378738880157											
5	Spectrogram	1	Rumble	924.0255962610244	929.1965346336364	168.68489980697632	224.2838740348816	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_070020.wav	924.0255962610244	Arden_20250606_070020.wav	Arden	7	06/06/2025	06/06/2025	0.4931712448596954											
6	Spectrogram	1	Rumble	1229.210149049759	1235.3260180950165	191.89798831939697	207.2785496711731	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_070020.wav	1229.210149049759	Arden_20250606_070020.wav	Arden	7	06/06/2025	06/06/2025	0.3356086909770965											
7	Spectrogram	1	Rumble	1546.717989444733	1549.912355899811	178.98884415626526	231.1573326587677	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_070020.wav	1546.717989444733	Arden_20250606_070020.wav	Arden	7	06/06/2025	06/06/2025	0.2592461407184601											
8	Spectrogram	1	Rumble	1546.4506176263094	1550.6393764615132	181.12851679325104	228.78290712833405	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_070020.wav	1546.4506176263094	Arden_20250606_070020.wav	Arden	7	06/06/2025	06/06/2025	0.3911635279655456											
9	Spectrogram	1	Rumble	1597.1546766757965	1599.7285158634186	205.53472638130188	220.02223134040835	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_070020.wav	1597.1546766757965	Arden_20250606_070020.wav	Arden	7	06/06/2025	06/06/2025	0.307551622390747											
10	Spectrogram	1	Rumble	2152.938164949417	2162.914773225777	200.51750540733337	216.8461382389069	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_070020.wav	2152.938164949417	Arden_20250606_070020.wav	Arden	7	06/06/2025	06/06/2025	0.3916370868682861											
11	Spectrogram	1	Rumble	2156.0691265215864	2163.2803046405315	197.74115085601807	219.7122573852539	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_070020.wav	2156.0691265215864	Arden_20250606_070020.wav	Arden	7	06/06/2025	06/06/2025	0.5969372987747192											
12	Spectrogram	1	Rumble	2345.8267815709114	2350.3218066096306	206.76012337207797	226.1684089899063	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_070020.wav	2345.8267815709114	Arden_20250606_070020.wav	Arden	7	06/06/2025	06/06/2025	0.7297844886779785											
13	Spectrogram	1	Rumble	2465.969997882843	2469.412604570389	206.5430581569672	222.07733988761905	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_070020.wav	2465.969997882843	Arden_20250606_070020.wav	Arden	7	06/06/2025	06/06/2025	0.6156551241874695											
14	Spectrogram	1	Rumble	2431.9953968524933	2438.7191734313965	202.4022340774536	219.4952368736267	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_070020.wav	2431.9953968524933	Arden_20250606_070020.wav	Arden	7	06/06/2025	06/06/2025	0.5471674203872681											
15	Spectrogram	1	Rumble	2451.5462188720703	2455.787857055664	216.07017517089844	226.0359525680542	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_070020.wav	2451.5462188720703	Arden_20250606_070020.wav	Arden	7	06/06/2025	06/06/2025	0.3775016665458679											
16	Spectrogram	1	Rumble	2444.7546124458318	2450.3015866279607	212.49106526374817	222.28729724884036	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_070020.wav	2444.7546124458318	Arden_20250606_070020.wav	Arden	7	06/06/2025	06/06/2025	0.3659164905548095											
17	Spectrogram	1	Rumble	2408.30845952034	2411.820636034012	212.30053901672363	222.72443771362305	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_070020.wav	2408.30845952034	Arden_20250606_070020.wav	Arden	7	06/06/2025	06/06/2025	0.3488124310970306											
18	Spectrogram	1	Rumble	2417.815752506256	2424.9670066833496	196.59443199634552	219.4897085428238	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_070020.wav	2417.815752506256	Arden_20250606_070020.wav	Arden	7	06/06/2025	06/06/2025	0.3420883417129516											
