Selection	View	Channel	Event	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Path	File Offset (s)	Begin File	Site	Begin Hour	File Start Date	Begin Date	Score	Count	Measurable	Harmonics	Ambiguous	Notes	Analyst	Rand	Deployment	Sound Problems	Call Criteria	Disk
1	Spectrogram	1	Rumble	474.1393823623657	481.9241378903389	207.4272632598877	236.1544370651245	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250607_150100.wav	474.1393823623657	Arden_20250607_150100.wav	Arden	15	06/07/2025	06/07/2025	0.2607399225234985											
2	Spectrogram	1	Rumble	647.5130540132523	651.4778498411179	116.71772599220276	244.0291941165924	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250607_150100.wav	647.5130540132523	Arden_20250607_150100.wav	Arden	15	06/07/2025	06/07/2025	0.4253875315189361											
3	Spectrogram	1	Rumble	883.1655616760254	888.0099461078353	58.17742645740509	240.82370102405548	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250607_150100.wav	883.1655616760254	Arden_20250607_150100.wav	Arden	15	06/07/2025	06/07/2025	0.5659311413764954											
4	Spectrogram	1	Rumble	1054.5479400157928	1059.2182776927948	211.83764934539795	227.55220532417297	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250607_150100.wav	1054.5479400157928	Arden_20250607_150100.wav	Arden	15	06/07/2025	06/07/2025	0.4000921845436096											
5	Spectrogram	1	Rumble	1052.835507631302	1057.48849439621	196.78160548210144	239.4927442073822	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250607_150100.wav	1052.835507631302	Arden_20250607_150100.wav	Arden	15	06/07/2025	06/07/2025	0.2805514633655548											
6	Spectrogram	1	Rumble	1141.0902526378632	1145.9951648712158	172.11338877677915	233.3990633487701	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250607_150100.wav	1141.0902526378632	Arden_20250607_150100.wav	Arden	15	06/07/2025	06/07/2025	0.5825241208076477											
7	Spectrogram	1	Rumble	1141.1594656705856	1146.1595586538315	117.00153350830078	238.0983829498291	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250607_150100.wav	1141.1594656705856	Arden_20250607_150100.wav	Arden	15	06/07/2025	06/07/2025	0.2569410502910614											
8	Spectrogram	1	Rumble	1386.949842453003	1391.3632400035858	103.7018746137619	237.30410635471344	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250607_150100.wav	1386.949842453003	Arden_20250607_150100.wav	Arden	15	06/07/2025	06/07/2025	0.6124842762947083											
9	Spectrogram	1	Rumble	1462.0560907125473	1464.6072368621826	119.92403119802476	233.77832770347595	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250607_150100.wav	1462.0560907125473	Arden_20250607_150100.wav	Arden	15	06/07/2025	06/07/2025	0.7264319062232971											
10	Spectrogram	1	Rumble	1387.2559243887663	1391.146494358778	104.40486669540404	236.3688945770264	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250607_150100.wav	1387.2559243887663	Arden_20250607_150100.wav	Arden	15	06/07/2025	06/07/2025	0.6701886057853699											
