Selection	View	Channel	Event	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Path	File Offset (s)	Begin File	Site	Begin Hour	File Start Date	Begin Date	Score	Count	Measurable	Harmonics	Ambiguous	Notes	Analyst	Rand	Deployment	Sound Problems	Call Criteria	Disk
1	Spectrogram	1	Rumble	63.08129858970642	66.05611002445221	193.3857798576355	206.9389820098877	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_080025.wav	63.08129858970642	Arden_20250606_080025.wav	Arden	8	06/06/2025	06/06/2025	0.3103173077106476											
2	Spectrogram	1	Rumble	90.2867271900177	93.80625462532043	202.10981369018555	216.6855335235596	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_080025.wav	90.2867271900177	Arden_20250606_080025.wav	Arden	8	06/06/2025	06/06/2025	0.3070300221443176											
3	Spectrogram	1	Rumble	54.5595862865448	62.11129951477051	168.9797043800354	189.8127794265747	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_080025.wav	54.5595862865448	Arden_20250606_080025.wav	Arden	8	06/06/2025	06/06/2025	0.288312017917633											
4	Spectrogram	1	Rumble	395.568323135376	403.1449043750763	192.7307099103928	208.9737504720688	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_080025.wav	395.568323135376	Arden_20250606_080025.wav	Arden	8	06/06/2025	06/06/2025	0.4274654686450958											
5	Spectrogram	1	Rumble	376.55111253261566	379.20492231845856	180.9159070253372	226.21814906597135	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_080025.wav	376.55111253261566	Arden_20250606_080025.wav	Arden	8	06/06/2025	06/06/2025	0.2800557613372803											
6	Spectrogram	1	Rumble	850.2469078302383	855.7448937892914	202.7386575937271	215.77610075473785	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_080025.wav	850.2469078302383	Arden_20250606_080025.wav	Arden	8	06/06/2025	06/06/2025	0.3971615433692932											
7	Spectrogram	1	Rumble	864.5346801280975	869.5473732948303	200.4452645778656	219.1416323184967	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_080025.wav	864.5346801280975	Arden_20250606_080025.wav	Arden	8	06/06/2025	06/06/2025	0.2778945863246918											
8	Spectrogram	1	Rumble	1209.5611453056335	1218.3711857795715	191.04063510894773	208.49883556365967	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_080025.wav	1209.5611453056335	Arden_20250606_080025.wav	Arden	8	06/06/2025	06/06/2025	0.530686616897583											
9	Spectrogram	1	Rumble	1545.224276304245	1549.571144104004	203.84404063224792	236.24518513679504	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_080025.wav	1545.224276304245	Arden_20250606_080025.wav	Arden	8	06/06/2025	06/06/2025	0.3241788446903229											
10	Spectrogram	1	Rumble	1514.2149119377136	1518.8369114398956	199.23660159111023	219.5974290370941	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_080025.wav	1514.2149119377136	Arden_20250606_080025.wav	Arden	8	06/06/2025	06/06/2025	0.2645460963249206											
11	Spectrogram	1	Rumble	1689.6910693645475	1693.0006752014158	199.1237998008728	219.31543946266171	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_080025.wav	1689.6910693645475	Arden_20250606_080025.wav	Arden	8	06/06/2025	06/06/2025	0.615693211555481											
12	Spectrogram	1	Rumble	1700.0042853355408	1703.6896679401398	178.65543067455292	226.7974466085434	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_080025.wav	1700.0042853355408	Arden_20250606_080025.wav	Arden	8	06/06/2025	06/06/2025	0.524681031703949											
13	Spectrogram	1	Rumble	1549.3299306184051	1552.73006850481	202.09303498268127	224.26000237464905	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_080025.wav	1549.3299306184051	Arden_20250606_080025.wav	Arden	8	06/06/2025	06/06/2025	0.34929159283638											
14	Spectrogram	1	Rumble	1831.9497706890104	1837.4105963706968	189.14738297462463	210.09483933448792	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_080025.wav	1831.9497706890104	Arden_20250606_080025.wav	Arden	8	06/06/2025	06/06/2025	0.3758985102176666											
15	Spectrogram	1	Rumble	1820.180896282196	1825.279219865799	190.1056319475174	212.5312834978104	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_080025.wav	1820.180896282196	Arden_20250606_080025.wav	Arden	8	06/06/2025	06/06/2025	0.352088063955307											
